"URL","Image","Name","Brand","Capacity","Star","Rating","Price","Discount"
"www.flipkart.com/maharaja-whiteline-50-l-window-air-cooler/p/itmf57ky3ze36ysf?pid=AICF57AVPTNTYEAW&lid=LSTAICF57AVPTNTYEAWF5QVTG&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_11_435&otracker=browse&fm=organic&iid=8bf7c8f8-3684-47b0-8b8b-68edde19d7ad.AICF57AVPTNTYEAW.SEARCH&ppt=None&ppn=None&ssid=mrsymkyi5s0000001639468633080","https://rukminim1.flixcart.com/image/612/612/kolsscw0/air-cooler/0/t/i/arrow-dlx-50-maharaja-whiteline-original-imag3yzgm7dsgueh.jpeg?q=70","MAHARAJA WHITELINE 50 L Window Air Cooler","MAHARAJA","50","4.1","7","₹6,790","29% off"
"www.flipkart.com/bajaj-36-l-room-personal-air-cooler/p/itmdhaek5dn7pcky?pid=AICDHACRZG6ZSYZH&lid=LSTAICDHACRZG6ZSYZHDEDX1W&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_11_436&otracker=browse&fm=organic&iid=8bf7c8f8-3684-47b0-8b8b-68edde19d7ad.AICDHACRZG6ZSYZH.SEARCH&ppt=None&ppn=None&ssid=mrsymkyi5s0000001639468633080","https://rukminim1.flixcart.com/image/612/612/kmgn0cw0/air-cooler/n/n/p/platini-coolest-torque-px-97-36-bajaj-original-imagfdf6q6qyskjt.jpeg?q=70","BAJAJ 36 L Room/Personal Air Cooler","BAJAJ","36","3.7","1,255","₹6,999","7% off"
"www.flipkart.com/feltron-100-l-desert-air-cooler/p/itm26a4486620816?pid=AICG2Y38FKZPFVUX&lid=LSTAICG2Y38FKZPFVUXRP1JZH&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_11_437&otracker=browse&fm=organic&iid=8bf7c8f8-3684-47b0-8b8b-68edde19d7ad.AICG2Y38FKZPFVUX.SEARCH&ppt=None&ppn=None&ssid=mrsymkyi5s0000001639468633080","https://rukminim1.flixcart.com/image/612/612/knan98w0/air-cooler/i/y/a/turbo-cool-100-feltron-original-imag2y38apfdg24c.jpeg?q=70","Feltron 100 L Desert Air Cooler","Feltron","100","3.4","5","₹16,140","5% off"
"www.flipkart.com/usha-70-l-desert-air-cooler/p/itmetjuugeuygjh2?pid=AICETJUUFGFGPAFM&lid=LSTAICETJUUFGFGPAFMAVYMFT&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_11_438&otracker=browse&fm=organic&iid=8bf7c8f8-3684-47b0-8b8b-68edde19d7ad.AICETJUUFGFGPAFM.SEARCH&ppt=None&ppn=None&ssid=mrsymkyi5s0000001639468633080","https://rukminim1.flixcart.com/image/612/612/jb9ogi80/air-cooler/u/h/k/cd-507t-usha-original-imaetgvpn6ugzhf9.jpeg?q=70","USHA 70 L Desert Air Cooler","USHA","70","3.4","53","₹11,790","19% off"
"www.flipkart.com/varna-36-l-room-personal-air-cooler/p/itmf3nn4kgxzpk5w?pid=AICF3NKYG7HRYGGM&lid=LSTAICF3NKYG7HRYGGMHO0SJM&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_11_439&otracker=browse&fm=organic&iid=8bf7c8f8-3684-47b0-8b8b-68edde19d7ad.AICF3NKYG7HRYGGM.SEARCH&ppt=None&ppn=None&ssid=mrsymkyi5s0000001639468633080","https://rukminim1.flixcart.com/image/612/612/jf4a64w0/air-cooler/g/g/m/ultra-36-personal-air-cooler-varna-original-imaf3mn5m5btjhsu.jpeg?q=70","VARNA 36 L Room/Personal Air Cooler","VARNA","36","4","4","₹7,987","31% off"
"www.flipkart.com/singer-50-l-desert-air-cooler/p/itmequ87c6efrvg7?pid=AICEQU87HA6NB7ZD&lid=LSTAICEQU87HA6NB7ZDDLGHJT&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_11_440&otracker=browse&fm=organic&iid=8bf7c8f8-3684-47b0-8b8b-68edde19d7ad.AICEQU87HA6NB7ZD.SEARCH&ppt=None&ppn=None&ssid=mrsymkyi5s0000001639468633080","https://rukminim1.flixcart.com/image/612/612/air-cooler/7/z/d/liberty-dx-singer-original-imaequ8szztsayat.jpeg?q=70","Singer 50 L Desert Air Cooler","Singer","50","4.2","41","₹9,999","19% off"
"www.flipkart.com/bajaj-34-l-room-personal-air-cooler/p/itmesdztpzbbqwey?pid=AICDHACRY6QSRTPH&lid=LSTAICDHACRY6QSRTPHEC3DAI&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_441&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICDHACRY6QSRTPH.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/air-cooler/t/p/h/bajaj-tc-2007-original-imaduvhvxy2yfxvm.jpeg?q=70","BAJAJ 34 L Room/Personal Air Cooler","BAJAJ","34","3.4","71","₹6,599","18% off"
"www.flipkart.com/surya-25-l-tower-air-cooler/p/itmf2e71533d3e96?pid=AICFT7GXWEYPEDDZ&lid=LSTAICFT7GXWEYPEDDZXGXDTZ&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_442&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICFT7GXWEYPEDDZ.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/kbzergw0/air-cooler/v/f/2/tower-air-cooler-wave-50l-hc-surya-original-imaft7qq9nzmfnys.jpeg?q=70","SURYA 25 L Tower Air Cooler","SURYA","25","NULL","NULL","₹6,495","NULL"
"www.flipkart.com/symphony-41-l-desert-air-cooler/p/itm295e30c88054e?pid=AICG8TPCQKU4BXUH&lid=LSTAICG8TPCQKU4BXUHBRZZB7&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_443&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICG8TPCQKU4BXUH.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/kw2fki80/air-cooler/m/h/i/200-200-jumbo-41-litre-air-cooler-white-41-symphony-original-imag8tpbyy6fadtc.jpeg?q=70","Symphony 41 L Desert Air Cooler","Symphony","41","NULL","NULL","₹8,000","13% off"
"www.flipkart.com/croma-22-l-room-personal-air-cooler/p/itm93cd472fd59a9?pid=AICFQFEY9PH8WX5B&lid=LSTAICFQFEY9PH8WX5BHIXZ9L&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_444&otracker=browse&fm=organic&iid=en_LuvMDgXbuiF7tSnTKCUY6Rrx1GZfg0L06mIHLd%2FRG1HyPpsLG1A3nXASXnS7nC%2BwNEbKLTzngmhYE%2Ffxth%2FH7Q%3D%3D&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/k8et4sw0/air-cooler/x/5/b/arctic-personal-cooler-croma-original-imafqfghzkcn7mpj.jpeg?q=70","Croma 22 L Room/Personal Air Cooler","Croma","22","3.7","109","₹4,590","34% off"
"www.flipkart.com/singer-30-l-tower-air-cooler/p/itm0f0ac0b297f54?pid=AICFZUYEQRBS2XVA&lid=LSTAICFZUYEQRBS2XVAOTVSOL&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_445&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICFZUYEQRBS2XVA.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/k6ci8i80/air-cooler/x/v/a/atlantic-pride-30-singer-original-imafzu6qqbqggyry.jpeg?q=70","Singer 30 L Tower Air Cooler","Singer","30","NULL","NULL","₹7,299","19% off"
"www.flipkart.com/voltas-50-l-desert-air-cooler/p/itmesr8phnkvtgbu?pid=AICESR8PPGZAFAZY&lid=LSTAICESR8PPGZAFAZYDTAO98&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_446&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICESR8PPGZAFAZY.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/j76i3rk0/air-cooler/f/p/g/vnd-70mh-voltas-original-imaesqjk4qamm2p6.jpeg?q=70","Voltas 50 L Desert Air Cooler","Voltas","50","3.9","55","₹10,599","18% off"
"www.flipkart.com/usha-69-l-desert-air-cooler/p/itm15d8ef650088d?pid=AICG8YRCVNVP2ZUZ&lid=LSTAICG8YRCVNVP2ZUZEZDS3W&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_447&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICG8YRCVNVP2ZUZ.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/kv1a4cw0/air-cooler/u/0/0/190-190-70dd1-69-usha-original-imafe57bwkfwsqgg.jpeg?q=70","USHA 69 L Desert Air Cooler","USHA","69","NULL","NULL","₹10,999","30% off"
"www.flipkart.com/croma-29-l-tower-air-cooler/p/itmf5d177bf763b3?pid=AICFPZ59J6J5WGP9&lid=LSTAICFPZ59J6J5WGP9AMOOWT&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_448&otracker=browse&fm=organic&iid=en_LuvMDgXbuiF7tSnTKCUY6Rrx1GZfg0L06mIHLd%2FRG1GFqpDZEfpJS99hibQQTgXICg8DpRYlLQbPLrCB8HM%2Fqg%3D%3D&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/kmf7ki80/air-cooler/z/k/h/polartower-cooler-29-croma-original-imagfbteut9mxhqq.jpeg?q=70","Croma 29 L Tower Air Cooler","Croma","29","3.8","79","₹6,299","36% off"
"www.flipkart.com/maharaja-whiteline-42-l-room-personal-air-cooler/p/itm7a70988276a64?pid=AICGYRU32BGYNSDZ&lid=LSTAICGYRU32BGYNSDZP8QSLJ&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_449&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICGYRU32BGYNSDZ.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/kmf7ki80/air-cooler/q/e/7/frostair-45-42-maharaja-whiteline-original-imagfbwhtzdxzwak.jpeg?q=70","MAHARAJA WHITELINE 42 L Room/Personal Air Cooler","MAHARAJA","42","3.5","2","₹7,250","3% off"
"www.flipkart.com/voltas-72-l-desert-air-cooler/p/itmferhzedrmdk4q?pid=AICFEQMYKA4ZY8AF&lid=LSTAICFEQMYKA4ZY8AFVHQYZH&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_450&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICFEQMYKA4ZY8AF.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/ju4em4w0/air-cooler/j/p/z/grand-72e-voltas-original-imafergtzsfymwnk.jpeg?q=70","Voltas 72 L Desert Air Cooler","Voltas","72","3.6","27","₹15,990","NULL"
"www.flipkart.com/atul-230-l-room-personal-air-cooler/p/itm103eb0aed3972?pid=AICG58TKSTHWEEK5&lid=LSTAICG58TKSTHWEEK5MPPGVE&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_451&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICG58TKSTHWEEK5.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/kr6oeq80/air-cooler/a/c/y/air-coolers-hurri-cane-30-honey-comb-pad-with-stand-700-watt-air-original-imag5f9ja7hgbft7.jpeg?q=70","ATUL 230 L Room/Personal Air Cooler","ATUL","230","NULL","NULL","₹33,000","13% off"
"www.flipkart.com/croma-47-l-tower-air-cooler/p/itm2820276687d0e?pid=AICFQF4A9ZCGFYVJ&lid=LSTAICFQF4A9ZCGFYVJ2ACIHB&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_452&otracker=browse&fm=organic&iid=en_LuvMDgXbuiF7tSnTKCUY6Rrx1GZfg0L06mIHLd%2FRG1FjhjbscJ%2BT40jEwshpVIgbLiYfcFdchFV343dTGy%2B1Og%3D%3D&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/kpmy8i80/air-cooler/p/y/l/polar-tower-cooler-47-croma-original-imag3uyxgzymzmjz.jpeg?q=70","Croma 47 L Tower Air Cooler","Croma","47","3.4","44","₹7,299","33% off"
"www.flipkart.com/symphony-70-l-desert-air-cooler/p/itmcc9620e408de4?pid=AICG22N8JARKNRTY&lid=LSTAICG22N8JARKNRTYTVK0LL&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_453&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICG22N8JARKNRTY.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/kndi4y80/air-cooler/1/f/2/siesta-70-xl-g-70-symphony-original-imag22n7kch2qdzh.jpeg?q=70","Symphony 70 L Desert Air Cooler","Symphony","70","4.5","4","₹11,890","4% off"
"www.flipkart.com/livpure-80-l-desert-air-cooler/p/itm2d1446a48a382?pid=AICG58RWTF6ZHVVY&lid=LSTAICG58RWTF6ZHVVYPODX1R&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_454&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICG58RWTF6ZHVVY.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/krgohow0/air-cooler/d/y/l/livcool-80l-80-livpure-original-imag58rwpdzyfbyv.jpeg?q=70","LIVPURE 80 L Desert Air Cooler","LIVPURE","80","NULL","NULL","₹9,899","31% off"
"www.flipkart.com/varna-60-l-desert-air-cooler/p/itmc1b93c9144e55?pid=AICFZWNG9RRJKSDM&lid=LSTAICFZWNG9RRJKSDMKD07QB&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_455&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICFZWNG9RRJKSDM.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/kklhbbk0/air-cooler/u/9/2/cyclone-60-60-varna-original-imafzwngnjyxev2y.jpeg?q=70","VARNA 60 L Desert Air Cooler","VARNA","60","NULL","NULL","₹12,499","19% off"
"www.flipkart.com/v-guard-30-l-room-personal-air-cooler/p/itmdfbbda65ba97e?pid=AICGFX3F2YYSENZH&lid=LSTAICGFX3F2YYSENZHL49ACI&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_456&otracker=browse&fm=organic&iid=en_LuvMDgXbuiF7tSnTKCUY6Rrx1GZfg0L06mIHLd%2FRG1H1B%2BnLyJSFfz8qyuffdIiCK9kyoy%2FR8FIcEFau1JET1Q%3D%3D&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/kn6cxow0/air-cooler/t/d/p/aikido-30-v-guard-original-imagfx3yszuabsvr.jpeg?q=70","V-Guard 30 L Room/Personal Air Cooler","V-Guard","30","NULL","NULL","₹7,649","14% off"
"www.flipkart.com/crompton-20-l-tower-air-cooler/p/itmeqhnvrprugvzr?pid=AICEQHNV2DMW5JQF&lid=LSTAICEQHNV2DMW5JQFEEZTNW&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_457&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICEQHNV2DMW5JQF.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/jur9nrk0/air-cooler/j/q/f/mystique-crompton-original-imaffte4jkhhhbng.jpeg?q=70","CROMPTON 20 L Tower Air Cooler","CROMPTON","20","3.6","347","₹9,200","NULL"
"www.flipkart.com/usha-50-l-desert-air-cooler/p/itm91dbfd31706de?pid=AICGF6HFW3BTR8F2&lid=LSTAICGF6HFW3BTR8F2WGOCUF&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_458&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICGF6HFW3BTR8F2.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/km82d8w0/air-cooler/c/o/z/quanta-50qw1-50-usha-original-imagf6hfyysy7r6c.jpeg?q=70","USHA 50 L Desert Air Cooler","USHA","50","4","2","₹7,459","30% off"
"www.flipkart.com/varna-30-l-desert-air-cooler/p/itmfe95zdfyd95jk?pid=AICFE8SFH8GWFT5R&lid=LSTAICFE8SFH8GWFT5R8EPL8D&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_459&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICFE8SFH8GWFT5R.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/jsrtn680/air-cooler/t/5/r/opal-30-varna-original-imafe8qxf8afkpwr.jpeg?q=70","VARNA 30 L Desert Air Cooler","VARNA","30","NULL","NULL","₹7,489","21% off"
"www.flipkart.com/v-guard-85-l-desert-air-cooler/p/itm175517413dc91?pid=AICFP2N85HTVAHCQ&lid=LSTAICFP2N85HTVAHCQVZ5N11&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_460&otracker=browse&fm=organic&iid=en_LuvMDgXbuiF7tSnTKCUY6Rrx1GZfg0L06mIHLd%2FRG1GTWWltlHoXgSN1oMm6QPusvVBQAIMrfBJMhX0BJ8ag3g%3D%3D&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/k6nxrbk0/air-cooler/h/c/q/aikido-f85-v-guard-original-imafp2zzjrqb3cmw.jpeg?q=70","V-Guard 85 L Desert Air Cooler","V-Guard","85","4.5","15","₹12,510","13% off"
"www.flipkart.com/atul-230-l-room-personal-air-cooler/p/itm8d65ed0674760?pid=AICG5GTNJYU3MFK7&lid=LSTAICG5GTNJYU3MFK7RX0WUU&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_461&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICG5GTNJYU3MFK7.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/krqoknk0/air-cooler/t/4/k/air-cooler-hurricane-light-30-700-watt-230-liters-black-230-atul-original-imag5gtmmgydnr3m.jpeg?q=70","ATUL 230 L Room/Personal Air Cooler","ATUL","230","NULL","NULL","₹29,000","17% off"
"www.flipkart.com/voltas-55-l-desert-air-cooler/p/itmesjrhevdyzgxz?pid=AICESJRH6PXHR6Q6&lid=LSTAICESJRH6PXHR6Q6UWO7YA&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_462&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICESJRH6PXHR6Q6.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/j0tvngw0/air-cooler/6/q/6/vm-d55mw-voltas-original-imaesgb8vursaub8.jpeg?q=70","Voltas 55 L Desert Air Cooler","Voltas","55","4.1","77","₹10,000","NULL"
"www.flipkart.com/varna-20-l-desert-air-cooler/p/itmfe7x34kyudfzj?pid=AICFE7U89WMPDH5V&lid=LSTAICFE7U89WMPDH5V8QJZ8W&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_463&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICFE7U89WMPDH5V.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/jsoyrgw0/air-cooler/h/5/v/pearl-20-varna-original-imafe7qbjajg7w4b.jpeg?q=70","VARNA 20 L Desert Air Cooler","VARNA","20","NULL","NULL","₹6,850","23% off"
"www.flipkart.com/v-guard-70-l-desert-air-cooler/p/itmc5e1338e712cd?pid=AICFP2NFEXZZSYGW&lid=LSTAICFP2NFEXZZSYGW58YKYQ&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_464&otracker=browse&fm=organic&iid=en_LuvMDgXbuiF7tSnTKCUY6Rrx1GZfg0L06mIHLd%2FRG1GGMnpFEH0BVfftb0wPgNcPUir1tB%2FCQl3Hhp6eubkBdg%3D%3D&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/k6nxrbk0/air-cooler/h/c/q/aikido-f85-v-guard-original-imafp2zzjrqb3cmw.jpeg?q=70","V-Guard 70 L Desert Air Cooler","V-Guard","70","4.3","30","₹10,999","18% off"
"www.flipkart.com/usha-45-l-room-personal-air-cooler/p/itma2cebcd169fd1?pid=AICFESH7PZMGPYZH&lid=LSTAICFESH7PZMGPYZHSBP15W&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_465&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICFESH7PZMGPYZH.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/jthjki80/air-cooler/y/z/h/buddy-45-usha-original-imaferqjuenafx6u.jpeg?q=70","USHA 45 L Room/Personal Air Cooler","USHA","45","3.4","12","₹7,998","11% off"
"www.flipkart.com/kenstar-22-l-tower-air-cooler/p/itmf2ftcfrxp2hkv?pid=AICF2FTC2HMXHFZ4&lid=LSTAICF2FTC2HMXHFZ4EYIMYY&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_466&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICF2FTC2HMXHFZ4.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/jdajwy80/air-cooler/f/z/4/glam-22r-kenstar-original-imaf28k2gn9dnegm.jpeg?q=70","Kenstar 22 L Tower Air Cooler","Kenstar","22","3.8","36","₹8,339","16% off"
"www.flipkart.com/mccoy-18-l-tower-air-cooler/p/itmf3zufpjvjge95?pid=AICF3ZQHRQ2RCJHA&lid=LSTAICF3ZQHRQ2RCJHADP8LC4&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_467&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICF3ZQHRQ2RCJHA.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/jfk00i80/air-cooler/j/h/a/jet-18l-mccoy-original-imaf3zq2znchtkk3.jpeg?q=70","Mccoy 18 L Tower Air Cooler","Mccoy","18","3.8","14","₹6,899","7% off"
"www.flipkart.com/maharaja-whiteline-25-l-tower-air-cooler/p/itmbd27ddcb9732d?pid=AICGFHGKYVN6XFHY&lid=LSTAICGFHGKYVN6XFHYV5DMDI&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_468&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICGFHGKYVN6XFHY.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/kmmcrrk0/air-cooler/e/e/u/deco-25-25-maharaja-whiteline-original-imagfhgkdazj7s3c.jpeg?q=70","MAHARAJA WHITELINE 25 L Tower Air Cooler","MAHARAJA","25","NULL","NULL","₹8,240","14% off"
"www.flipkart.com/bajaj-80-l-desert-air-cooler/p/itmcd3dbccb0f80c?pid=AICG8TP6H6AMYQUJ&lid=LSTAICG8TP6H6AMYQUJZEVVHI&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_469&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICG8TP6H6AMYQUJ.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/kw2fki80/air-cooler/d/v/r/200-200-dmh80-wave-80-litres-desert-air-cooler-60-feet-powerful-original-imag8tp6phvx5hxs.jpeg?q=70","BAJAJ 80 L Desert Air Cooler","BAJAJ","80","NULL","NULL","₹11,781","20% off"
"www.flipkart.com/atul-140-l-room-personal-air-cooler/p/itm6e5f893b19410?pid=AICG58QUZR3NF3WY&lid=LSTAICG58QUZR3NF3WYZUYA8E&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_470&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICG58QUZR3NF3WY.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/krgohow0/air-cooler/i/s/2/air-coolers-decent-honeycomb-pads-230-watt-air-cooler-140-liters-original-imag58quvzzmca6j.jpeg?q=70","ATUL 140 L Room/Personal Air Cooler","ATUL","140","NULL","NULL","₹14,850","4% off"
"www.flipkart.com/bajaj-35-l-room-personal-air-cooler/p/itm06e8da867d9f8?pid=AICG8TPGHRB87FMU&lid=LSTAICG8TPGHRB87FMUYT8DHM&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_471&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICG8TPGHRB87FMU.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/kw2fki80/air-cooler/u/h/o/200-200-tmh35-35-litres-tower-air-cooler-white-for-medium-room-original-imag8tpg5qtem2nd.jpeg?q=70","BAJAJ 35 L Room/Personal Air Cooler","BAJAJ","35","NULL","NULL","₹7,999","13% off"
"www.flipkart.com/arindamh-105-l-window-air-cooler/p/itmba4eaff54ff01?pid=AICG35DSAGBFECSM&lid=LSTAICG35DSAGBFECSMBODEAM&marketplace=FLIPKART&store=j9e%2Fabm%2F52j&srno=b_12_472&otracker=browse&fm=organic&iid=a2d9189f-c68a-461b-8bc1-6b6cbd376c34.AICG35DSAGBFECSM.SEARCH&ppt=None&ppn=None&ssid=f6w8f7541c0000001639468633950","https://rukminim1.flixcart.com/image/612/612/korijrk0/air-cooler/u/0/h/suppeier-105-arindamh-original-imag35kcszgejrhv.jpeg?q=70","ARINDAMH 105 L Window Air Cooler","ARINDAMH","105","5","1","₹15,499","55% off"
