"URL","Image","Name","Brand","Capacity","Type","Star","Rating","Review","Price","Discount"
"www.flipkart.com/panasonic-7-kg-5-star-semi-automatic-top-load-red-white/p/itm544e1856c4a79?pid=WMNFJKQXF2BB6EM5&lid=LSTWMNFJKQXF2BB6EM5AIKKDQ&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_14_323&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=d07afee1-e714-4b6d-876e-7c8a55fdefbf.WMNFJKQXF2BB6EM5.SEARCH&ppt=None&ppn=None&ssid=vjnsw0w8s00000001639142967693","https://rukminim1.flixcart.com/image/312/312/kjrh2fk0/washing-machine-new/e/m/5/7-na-w70e5rrb-panasonic-original-imafz964pxmctzj8.jpeg?q=70","Panasonic 7 kg 5 star Semi Automatic Top Load Red, White","Panasonic","7","Semi Automatic Top Load","4.2","12,367","1,760","₹9,990","13%"
"www.flipkart.com/whirlpool-8-kg-5-star-power-dry-technology-semi-automatic-top-load-purple/p/itm45e710aadba42?pid=WMNFMDTRYEQR58RZ&lid=LSTWMNFMDTRYEQR58RZLJFVUN&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_14_324&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=d07afee1-e714-4b6d-876e-7c8a55fdefbf.WMNFMDTRYEQR58RZ.SEARCH&ppt=None&ppn=None&ssid=vjnsw0w8s00000001639142967693","https://rukminim1.flixcart.com/image/312/312/k4rcmfk0/washing-machine-new/8/r/z/ace-8-0-trb-dry-whirlpool-original-imafnh86t5xzdcmz.jpeg?q=70","Whirlpool 8 kg 5 Star, Power Dry Technology Semi Automatic Top Load Purple","Whirlpool","8","Semi Automatic Top Load","4.4","5,255","532","₹13,618","9%"
"www.flipkart.com/whirlpool-7-2-kg-semi-automatic-top-load/p/itmeavrvywec3yr6?pid=WMNEJQZGHCNY4FYM&lid=LSTWMNEJQZGHCNY4FYMU4I3W7&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_14_325&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=d07afee1-e714-4b6d-876e-7c8a55fdefbf.WMNEJQZGHCNY4FYM.SEARCH&ppt=None&ppn=None&ssid=vjnsw0w8s00000001639142967693","https://rukminim1.flixcart.com/image/312/312/jim0x3k0/washing-machine-new/f/y/m/ace-7-2-supreme-whirlpool-original-imaf6dh8yna4aq9h.jpeg?q=70","Whirlpool 7.2 kg Semi Automatic Top Load","Whirlpool","7.2","Semi Automatic Top Load","4.3","1,452","233","₹11,239","4%"
"www.flipkart.com/midea-7-kg-5-star-fully-automatic-front-load-in-built-heater-grey/p/itm8bf9690d7c58e?pid=WMNG6GGQBYVWZNMH&lid=LSTWMNG6GGQBYVWZNMHFQLXN7&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_14_326&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=d07afee1-e714-4b6d-876e-7c8a55fdefbf.WMNG6GGQBYVWZNMH.SEARCH&ppt=None&ppn=None&ssid=vjnsw0w8s00000001639142967693","https://rukminim1.flixcart.com/image/312/312/ktlu9ow0/washing-machine-new/v/u/9/7-44-mf100w70-t-in-5-2050-59-5-55-midea-85-original-imag6wrk3pgujzg3.jpeg?q=70","Midea 7 kg 5 Star Fully Automatic Front Load with In-built Heater Grey","Midea","7","Fully Automatic Front Load","3.4","8","0","₹23,990","29%"
"www.flipkart.com/samsung-11-5-kg-semi-automatic-top-load-blue/p/itmbf68363fba4be?pid=WMNG8W5XAM7HTM42&lid=LSTWMNG8W5XAM7HTM429XQNVU&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_14_327&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=d07afee1-e714-4b6d-876e-7c8a55fdefbf.WMNG8W5XAM7HTM42.SEARCH&ppt=None&ppn=None&ssid=vjnsw0w8s00000001639142967693","https://rukminim1.flixcart.com/image/312/312/kw5ag7k0/washing-machine-new/0/u/v/11-5-60-wt11a4600ll-5-230-96-33-5-samsung-111-5-original-imag8w5x4pkmgygy.jpeg?q=70","SAMSUNG 11.5 kg Semi Automatic Top Load Blue","SAMSUNG","11.5","Semi Automatic Top Load","NULL","NULL","NULL","₹17,280","14%"
"www.flipkart.com/rgl-6-5-kg-semi-automatic-top-load-white-blue/p/itmcebb2263d4999?pid=WMNFPGFTAQKVQKGN&lid=LSTWMNFPGFTAQKVQKGN76BIMI&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_14_328&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=d07afee1-e714-4b6d-876e-7c8a55fdefbf.WMNFPGFTAQKVQKGN.SEARCH&ppt=None&ppn=None&ssid=vjnsw0w8s00000001639142967693","https://rukminim1.flixcart.com/image/312/312/k7m8brk0/washing-machine-new/k/g/n/rgls658o-rgl-original-imafptd48hfrjfg9.jpeg?q=70","RGL 6.5 kg Semi Automatic Top Load White, Blue","RGL","6.5","Semi Automatic Top Load","4","85","8","₹5,290","33%"
"www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-grey/p/itm7a0fdcc4d6b3f?pid=WMNFRGAMGJP2BPVM&lid=LSTWMNFRGAMGJP2BPVMY9YOTW&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_14_329&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=d07afee1-e714-4b6d-876e-7c8a55fdefbf.WMNFRGAMGJP2BPVM.SEARCH&ppt=None&ppn=None&ssid=vjnsw0w8s00000001639142967693","https://rukminim1.flixcart.com/image/312/312/ka492fk0/washing-machine-new/p/v/m/wa65t4262vs-tl-samsung-original-imafrr7fgzusjnbz.jpeg?q=70","SAMSUNG 6.5 kg Fully Automatic Top Load Grey","SAMSUNG","6.5","Fully Automatic Top Load","4.3","66","8","₹17,493","24%"
"www.flipkart.com/whirlpool-7-5-kg-fully-automatic-top-load-grey/p/itm510c5734058d2?pid=WMNFUYXAACPDDGBK&lid=LSTWMNFUYXAACPDDGBK1OH7OI&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_14_330&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=d07afee1-e714-4b6d-876e-7c8a55fdefbf.WMNFUYXAACPDDGBK.SEARCH&ppt=None&ppn=None&ssid=vjnsw0w8s00000001639142967693","https://rukminim1.flixcart.com/image/312/312/kerfl3k0/washing-machine-new/g/b/k/stainwash-deep-clean-sc-10y-grey-whirlpool-original-imafvcz3m9mxz8hv.jpeg?q=70","Whirlpool 7.5 kg Fully Automatic Top Load Grey","Whirlpool","7.5","Fully Automatic Top Load","3.9","62","3","₹18,558","21%"
"www.flipkart.com/voltas-beko-8-kg-semi-automatic-top-load-red/p/itme045e51dcc42b?pid=WMNG43ZHU8HZ4NE4&lid=LSTWMNG43ZHU8HZ4NE4XI6QGL&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_14_331&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=d07afee1-e714-4b6d-876e-7c8a55fdefbf.WMNG43ZHU8HZ4NE4.SEARCH&ppt=None&ppn=None&ssid=vjnsw0w8s00000001639142967693","https://rukminim1.flixcart.com/image/312/312/kpzt7680/washing-machine-new/t/y/p/8-wtt80dbrg-voltas-beko-original-imag43zjeqza4hjh.jpeg?q=70","Voltas Beko 8 kg Semi Automatic Top Load Red","Voltas","8","Semi Automatic Top Load","4.6","11","0","₹12,119","34%"
"www.flipkart.com/samsung-8-5-kg-semi-automatic-top-load-red-grey/p/itmf7a714753cad8?pid=WMNFPVWGNVV4ZDYG&lid=LSTWMNFPVWGNVV4ZDYGDQW0ZI&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_14_332&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=d07afee1-e714-4b6d-876e-7c8a55fdefbf.WMNFPVWGNVV4ZDYG.SEARCH&ppt=None&ppn=None&ssid=vjnsw0w8s00000001639142967693","https://rukminim1.flixcart.com/image/312/312/k9u8zgw0/washing-machine-new/d/y/g/wt85r4200rr-tl-samsung-original-imafrjugzf2dbghq.jpeg?q=70","SAMSUNG 8.5 kg Semi Automatic Top Load Red, Grey","SAMSUNG","8.5","Semi Automatic Top Load","4.4","72","4","₹14,490","15%"
"www.flipkart.com/siemens-7-kg-dryer-in-built-heater-white/p/itm0509cbc0bbedc?pid=WMNGF44EPG5RZUGH&lid=LSTWMNGF44EPG5RZUGHGMZJDP&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_14_333&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=d07afee1-e714-4b6d-876e-7c8a55fdefbf.WMNGF44EPG5RZUGH.SEARCH&ppt=None&ppn=None&ssid=vjnsw0w8s00000001639142967693","https://rukminim1.flixcart.com/image/312/312/km2clu80/washing-machine-new/n/7/r/7-wt46n203in-siemens-original-imagffyut8spcpkf.jpeg?q=70","Siemens 7 kg Dryer with In-built Heater White","Siemens","7","Dryer","NULL","NULL","NULL","₹37,900","15%"
"www.flipkart.com/samsung-10-washer-dryer-in-built-heater-grey-black/p/itm3cde2beb8cabd?pid=WMNG5K5XH8ZGRPNQ&lid=LSTWMNG5K5XH8ZGRPNQ1NPNKY&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_14_334&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=d07afee1-e714-4b6d-876e-7c8a55fdefbf.WMNG5K5XH8ZGRPNQ.SEARCH&ppt=None&ppn=None&ssid=vjnsw0w8s00000001639142967693","https://rukminim1.flixcart.com/image/312/312/kruyw7k0/washing-machine-new/f/7/p/10-wd10t704dbx-samsung-original-imag5k5x6nztebqm.jpeg?q=70","SAMSUNG 10 Washer with Dryer with In-built Heater Grey, Black","SAMSUNG","10","Washer with Dryer | 2150 W","NULL","NULL","NULL","₹69,990","10%"
"www.flipkart.com/marq-flipkart-7-5-kg-5-star-engineered-panasonic-technology-fully-automatic-top-load-grey/p/itm3890392353994?pid=WMNFT2YNWHC5V9UZ&lid=LSTWMNFT2YNWHC5V9UZXDZBEX&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_14_335&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=d07afee1-e714-4b6d-876e-7c8a55fdefbf.WMNFT2YNWHC5V9UZ.SEARCH&ppt=None&ppn=None&ssid=vjnsw0w8s00000001639142967693","https://rukminim1.flixcart.com/image/312/312/kfcv6vk0/washing-machine-new/9/u/z/mqfa75j5lg-marq-by-flipkart-original-imafvu8xmdebumrr.jpeg?q=70","MarQ by Flipkart 7.5 kg 5 Star Engineered with Panasonic Technology Fully Automatic Top Load Grey","MarQ","7.5","Fully Automatic Top Load","4.3","3,151","399","₹13,990","26%"
"www.flipkart.com/lg-8-kg-fully-automatic-front-load-silver/p/itm06f7f458a3892?pid=WMNG49FSXHBNPNFF&lid=LSTWMNG49FSXHBNPNFFIIGPJX&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_14_336&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=d07afee1-e714-4b6d-876e-7c8a55fdefbf.WMNG49FSXHBNPNFF.SEARCH&ppt=None&ppn=None&ssid=vjnsw0w8s00000001639142967693","https://rukminim1.flixcart.com/image/312/312/kqfj1jk0/washing-machine-new/a/m/q/8-fht1408znl-lg-original-imag4ftcwdntwg5t.jpeg?q=70","LG 8 kg Fully Automatic Front Load Silver","LG","8","Fully Automatic Front Load","4.8","4","1","₹35,490","22%"
"www.flipkart.com/bosch-7-kg-inverter-touch-control-fully-automatic-front-load-in-built-heater-white/p/itma12a6040116f9?pid=WMNFZBM8PS2DPYZR&lid=LSTWMNFZBM8PS2DPYZR9WQ5DQ&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_15_337&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=934c92c6-f335-43d2-aadf-5a044be76ad8.WMNFZBM8PS2DPYZR.SEARCH&ppt=None&ppn=None&ssid=n8r6489i9s0000001639142968646","https://rukminim1.flixcart.com/image/312/312/knexksw0/washing-machine-new/o/i/z/7-waj2416ein-bosch-original-imag23mrhsetct4y.jpeg?q=70","BOSCH 7 kg INVERTER TOUCH CONTROL Fully Automatic Front Load with In-built Heater White","BOSCH","7","Fully Automatic Front Load","4.5","8,726","1,217","₹31,990","20%"
"www.flipkart.com/panasonic-7-kg-semi-automatic-top-load-in-built-heater-red-white/p/itm64ab16174dfc8?pid=WMNG7J37FVTKH6XR&lid=LSTWMNG7J37FVTKH6XRFGT9JE&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_15_338&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=934c92c6-f335-43d2-aadf-5a044be76ad8.WMNG7J37FVTKH6XR.SEARCH&ppt=None&ppn=None&ssid=n8r6489i9s0000001639142968646","https://rukminim1.flixcart.com/image/312/312/kuef2q80/washing-machine-new/3/u/n/7-76-na-w70b5rrb-5-0-50-44-25-panasonic-89-original-imag7j37smzsmzmb.jpeg?q=70","Panasonic 7 kg Semi Automatic Top Load with In-built Heater Red, White","Panasonic","7","Semi Automatic Top Load","NULL","NULL","NULL","₹11,816","20%"
"www.flipkart.com/godrej-7-kg-semi-automatic-top-load-white-maroon/p/itm7f40d8a89f28f?pid=WMNFT34KCY4F2MGH&lid=LSTWMNFT34KCY4F2MGHZVQHFO&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_15_339&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=934c92c6-f335-43d2-aadf-5a044be76ad8.WMNFT34KCY4F2MGH.SEARCH&ppt=None&ppn=None&ssid=n8r6489i9s0000001639142968646","https://rukminim1.flixcart.com/image/312/312/keuagsw0/washing-machine-new/m/g/h/wsaxis-70-5-0-sn2-t-br-godrej-original-imafvexqynevqfrq.jpeg?q=70","Godrej 7 kg Semi Automatic Top Load White, Maroon","Godrej","7","Semi Automatic Top Load","4.2","216","24","₹11,399","8%"
"www.flipkart.com/candes-6-5-kg-semi-automatic-top-load-red-white/p/itmdee5d39305445?pid=WMNG5FGYKDSCYSR7&lid=LSTWMNG5FGYKDSCYSR7JRKYBX&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_15_340&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=en_Hby8VnaLB%2FHDF89iCsB46PSE6YkC2L2cDB3lFqFj5RDtdyc3l8V%2BgRnRAcmfOyj8b%2By%2BFhYFk8ih5XjCBCjwaw%3D%3D&ppt=None&ppn=None&ssid=n8r6489i9s0000001639142968646","https://rukminim1.flixcart.com/image/312/312/ksdjma80/washing-machine-new/n/b/w/6-5-ctpl65plswm-candes-original-imag5ycacpawwvhn.jpeg?q=70","Candes 6.5 kg Semi Automatic Top Load Red, White","Candes","6.5","Semi Automatic Top Load","4.2","106","12","₹7,499","31%"
"www.flipkart.com/lg-8-kg-fully-automatic-front-load-black/p/itmc040c45b1a014?pid=WMNG49FSYZ6HGJGW&lid=LSTWMNG49FSYZ6HGJGW0S2C4I&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_15_341&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=934c92c6-f335-43d2-aadf-5a044be76ad8.WMNG49FSYZ6HGJGW.SEARCH&ppt=None&ppn=None&ssid=n8r6489i9s0000001639142968646","https://rukminim1.flixcart.com/image/312/312/kqfj1jk0/washing-machine-new/y/d/l/8-fhv1408zwb-lg-original-imag4ftdyrb7hdxz.jpeg?q=70","LG 8 kg Fully Automatic Front Load Black","LG","8","Fully Automatic Front Load","4","20","0","₹39,100","21%"
"www.flipkart.com/voltas-beko-7-kg-semi-automatic-top-load-white-blue/p/itmebb373e3807d4?pid=WMNFTY4TTNYESZVH&lid=LSTWMNFTY4TTNYESZVH915XP8&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_15_342&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=934c92c6-f335-43d2-aadf-5a044be76ad8.WMNFTY4TTNYESZVH.SEARCH&ppt=None&ppn=None&ssid=n8r6489i9s0000001639142968646","https://rukminim1.flixcart.com/image/312/312/kekadu80/washing-machine-new/z/v/h/wtt70dblt-voltas-beko-original-imafv7avajxnhngt.jpeg?q=70","Voltas Beko 7 kg Semi Automatic Top Load White, Blue","Voltas","7","Semi Automatic Top Load","4.3","414","59","₹10,579","29%"
"www.flipkart.com/galanz-6-kg-quick-wash-fully-automatic-front-load-in-built-heater-white/p/itm7f58d2e64fc52?pid=WMNFSYBD39VSQV4S&lid=LSTWMNFSYBD39VSQV4SIOGRE3&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_15_343&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=934c92c6-f335-43d2-aadf-5a044be76ad8.WMNFSYBD39VSQV4S.SEARCH&ppt=None&ppn=None&ssid=n8r6489i9s0000001639142968646","https://rukminim1.flixcart.com/image/312/312/kex5ci80/washing-machine-new/v/4/s/xqg60-a708e-galanz-original-imafvhzaxdhqxfpv.jpeg?q=70","Galanz 6 kg Quick Wash Fully Automatic Front Load with In-built Heater White","Galanz","6","Fully Automatic Front Load","4","1,339","219","₹19,990","16%"
"www.flipkart.com/candes-9-kg-semi-automatic-top-load-blue-white/p/itm56e1a2bd16472?pid=WMNG5FGYGJFTCYGZ&lid=LSTWMNG5FGYGJFTCYGZ4TYC9H&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_15_344&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=en_Hby8VnaLB%2FHDF89iCsB46PSE6YkC2L2cDB3lFqFj5RByhJzT8HR3FdMqIgMuTgsDm0VIQeeDIVtrMV5lr3wx%2FA%3D%3D&ppt=None&ppn=None&ssid=n8r6489i9s0000001639142968646","https://rukminim1.flixcart.com/image/312/312/ksdjma80/washing-machine-new/i/5/k/9-ctpl90gl2swm-candes-original-imag5yc9yz5u7seg.jpeg?q=70","Candes 9 kg Semi Automatic Top Load Blue, White","Candes","9","Semi Automatic Top Load","4","7","3","₹10,999","29%"
"www.flipkart.com/whirlpool-8-kg-fully-automatic-front-load-white/p/itmezqeunwhgmgxp?pid=WMNEZQEUZTXKH3PZ&lid=LSTWMNEZQEUZTXKH3PZ91KU6I&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_15_345&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=934c92c6-f335-43d2-aadf-5a044be76ad8.WMNEZQEUZTXKH3PZ.SEARCH&ppt=None&ppn=None&ssid=n8r6489i9s0000001639142968646","https://rukminim1.flixcart.com/image/312/312/kql8sy80/washing-machine-new/h/7/s/fresh-care-8212-whirlpool-original-imag4k7syqbbfmwh.jpeg?q=70","Whirlpool 8 kg Fully Automatic Front Load White","Whirlpool","8","Fully Automatic Front Load","4.1","72","3","₹29,999","23%"
"www.flipkart.com/lg-9-kg-5-star-fully-automatic-front-load-in-built-heater-silver/p/itm8213e6e14fab7?pid=WMNFT34KSW9ZKHEF&lid=LSTWMNFT34KSW9ZKHEFXXVC5Q&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_15_346&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=934c92c6-f335-43d2-aadf-5a044be76ad8.WMNFT34KSW9ZKHEF.SEARCH&ppt=None&ppn=None&ssid=n8r6489i9s0000001639142968646","https://rukminim1.flixcart.com/image/312/312/kd4uj680/washing-machine-new/h/e/f/fht1409zwl-lg-original-imafu3s2zbx6rwzn.jpeg?q=70","LG 9 kg 5 Star Fully Automatic Front Load with In-built Heater Silver","LG","9","Fully Automatic Front Load","4.5","2,295","279","₹42,999","18%"
"www.flipkart.com/haier-6-5-kg-fully-automatic-top-load-gold/p/itm6634aae9fcdd4?pid=WMNFUYXAXRUKCUHR&lid=LSTWMNFUYXAXRUKCUHR4H4RWK&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_15_347&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=934c92c6-f335-43d2-aadf-5a044be76ad8.WMNFUYXAXRUKCUHR.SEARCH&ppt=None&ppn=None&ssid=n8r6489i9s0000001639142968646","https://rukminim1.flixcart.com/image/312/312/kerfl3k0/washing-machine-new/u/h/r/hwm-65-707-gnzp-haier-original-imafvcz39ywfu3yp.jpeg?q=70","Haier 6.5 kg Fully Automatic Top Load Gold","Haier","6.5","Fully Automatic Top Load","4.4","32","4","₹15,642","27%"
"www.flipkart.com/samsung-6-5-kg-fully-automatic-top-load-grey/p/itm8a098f03a4d1d?pid=WMNFRGAMD5H5PGQF&lid=LSTWMNFRGAMD5H5PGQFHV8IU7&marketplace=FLIPKART&store=j9e%2Fabm%2F8qx&srno=b_15_348&otracker=hp_rich_navigation_1_1.navigationCard.RICH_NAVIGATION_Appliances~Washing%2BMachines~All_MWW5PQN4XAEH&otracker1=hp_rich_navigation_PINNED_neo%2Fmerchandising_NA_NAV_EXPANDABLE_navigationCard_cc_1_L2_view-all&fm=organic&iid=934c92c6-f335-43d2-aadf-5a044be76ad8.WMNFRGAMD5H5PGQF.SEARCH&ppt=None&ppn=None&ssid=n8r6489i9s0000001639142968646","https://rukminim1.flixcart.com/image/312/312/ka492fk0/washing-machine-new/g/q/f/wa65n4261ss-tl-samsung-original-imafrr7f8fx637kk.jpeg?q=70","SAMSUNG 6.5 kg Fully Automatic Top Load Grey","SAMSUNG","6.5","Fully Automatic Top Load","4.2","28","2","₹20,599","19%"
