"URL","Image","Name","Brand","Size","Star","Rating","Review","Price","Discount"
"www.flipkart.com/samsung-series-7-189-cm-75-inch-ultra-hd-4k-led-smart-tv/p/itmf8bd173b61358?pid=TVSF5XZYHSHBZZSE&lid=LSTTVSF5XZYHSHBZZSEAFH82F&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_218&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSF5XZYHSHBZZSE.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/jialea80/television/f/x/r/samsung-55nu7100-original-imaf64eyph7tkw5c.jpeg?q=70","SAMSUNG Series 7 189 cm (75 inch) Ultra HD (4K) LED Smart TV","SAMSUNG","75 inch","NULL","NULL","NULL","₹2,39,999","39%"
"www.flipkart.com/coocaa-127-cm-50-inch-ultra-hd-4k-led-smart-android-tv-10-0-q/p/itm3572f5cbd3f98?pid=TVSFUS5DU8HE5EMZ&lid=LSTTVSFUS5DU8HE5EMZFZS4QC&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_219&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSFUS5DU8HE5EMZ.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/kikluvk0/television/e/m/z/coocaa-50s6g-original-imafybrnrucsmcvu.jpeg?q=70","Coocaa 127 cm (50 inch) Ultra HD (4K) LED Smart Android TV with 10.0 Q","Coocaa","50 inch","4.3","2,041","459","₹33,999","47%"
"www.flipkart.com/samsung-80-cm-32-inch-hd-ready-led-smart-tv/p/itm6e40262f4572a?pid=TVSFQXFKMHUDYCJ3&lid=LSTTVSFQXFKMHUDYCJ3IOJXHJ&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_220&otracker=browse&fm=organic&iid=en_%2BncSF6mJ1OqxaEw6Ndn%2F5uHBhy5dZk8zU0%2BpnTxXe4pKhQ%2FuD7C1xH0kyISpsA%2Fccakq%2FIyXVqXyxLp%2BPnIDWA%3D%3D&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/kbs9k7k0/television/c/j/3/samsung-ua32t4340akxxl-original-imaft25qdysfsq7k.jpeg?q=70","SAMSUNG 80 cm (32 inch) HD Ready LED Smart TV","SAMSUNG","32 inch","4.4","44,177","4,060","₹17,999","9%"
"www.flipkart.com/sony-bravia-x7002g-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmfgy7xgwyrrad3?pid=TVSFGY7XZKZHEBHT&lid=LSTTVSFGY7XZKZHEBHT8U5MSC&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_221&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSFGY7XZKZHEBHT.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/kbqu4cw0/television/b/h/t/sony-kd-43x7002g-kd-43x7002g-original-imaftyujugrkzct2.jpeg?q=70","SONY Bravia X7002G 108 cm (43 inch) Ultra HD (4K) LED Smart TV","SONY","43 inch","4.5","6,027","1,079","₹44,999","32%"
"www.flipkart.com/hisense-a71f-146-cm-58-inch-ultra-hd-4k-led-smart-android-tv-dolby-vision-atmos/p/itmef67fab03ac39?pid=TVSFRMY2EXKXQBEF&lid=LSTTVSFRMY2EXKXQBEFPXPSMU&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_222&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSFRMY2EXKXQBEF.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/knni7ww0/television/7/e/t/58a71f-58a71f-hisense-original-imag2abzgke9wbhx.jpeg?q=70","Hisense A71F 146 cm (58 inch) Ultra HD (4K) LED Smart Android TV with Dolby Vision & ATMOS","Hisense","58 inch","4.4","7,714","1,481","₹47,590","6%"
"www.flipkart.com/lg-165-1-cm-65-inch-ultra-hd-4k-led-smart-tv/p/itme6322d06e9fb7?pid=TVSFVYXDGZ7TFGXD&lid=LSTTVSFVYXDGZ7TFGXDHRL0IX&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_223&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSFVYXDGZ7TFGXD.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/kg9qbgw0/television/g/x/d/lg-65un8000pta-original-imafwjxm9fyhfmsa.jpeg?q=70","LG 165.1 cm (65 inch) Ultra HD (4K) LED Smart TV","LG","65 inch","NULL","NULL","NULL","₹88,787","40%"
"www.flipkart.com/candes-60-cm-24-inch-hd-ready-led-smart-android-tv/p/itm5181c614939f7?pid=TVSG5EJ7GGMZHBXC&lid=LSTTVSG5EJ7GGMZHBXCHE1VG8&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_224&otracker=browse&fm=organic&iid=en_%2BncSF6mJ1OqxaEw6Ndn%2F5uHBhy5dZk8zU0%2BpnTxXe4rQcHiFGup3DZ8p3uJBNvxcVMqbLL7LyJi6Nn2U7yp9LQ%3D%3D&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/krntoy80/television/m/x/z/f24s001-frameless-tv-candes-original-imag5egz5rddvkbh.jpeg?q=70","Candes 60 cm (24 inch) HD Ready LED Smart Android TV","Candes","24 inch","4","180","30","₹9,999","44%"
"www.flipkart.com/motorola-revou-108-cm-43-inch-ultra-hd-4k-led-smart-android-tv-dolby-atmos-vision/p/itm88e4927366cce?pid=TVSFSEHNC2EXFCSH&lid=LSTTVSFSEHNC2EXFCSHHASBAK&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_225&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSFSEHNC2EXFCSH.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/kfzq8i80/television/c/s/h/motorola-43sauhdmg-original-imafwc56xph9zduu.jpeg?q=70","MOTOROLA Revou 108 cm (43 inch) Ultra HD (4K) LED Smart Android TV with Dolby Atmos and Dolby Vision","MOTOROLA","43 inch","4.4","5,492","970","₹31,999","11%"
"www.flipkart.com/samsung-n4200-80-cm-32-inch-hd-ready-led-smart-tv/p/itmee021d2c2414f?pid=TVSFF96UUC9FDKQH&lid=LSTTVSFF96UUC9FDKQHXVGAHE&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_226&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSFF96UUC9FDKQH.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/jxf05u80/television/k/q/h/samsung-ua32n4200arxxl-32n4200-original-imafhvhc3ee66rjy.jpeg?q=70","SAMSUNG N4200 80 cm (32 inch) HD Ready LED Smart TV","SAMSUNG","32 inch","4.3","61","4","₹22,499","9%"
"www.flipkart.com/sony-bravia-x8500f-189-3-cm-75-inch-ultra-hd-4k-led-smart-android-tv/p/itmf5zyrvzcqnyxs?pid=TVSF5ZYRMDR9QKGB&lid=LSTTVSF5ZYRMDR9QKGBMRG8JP&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_227&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSF5ZYRMDR9QKGB.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/k2w6xe80/television/k/g/b/sony-kd-75x8500f-original-imafm59fvuyhd7x5.jpeg?q=70","SONY Bravia X8500F 189.3 cm (75 inch) Ultra HD (4K) LED Smart Android TV","SONY","75 inch","3.7","3","0","₹2,59,999","47%"
"www.flipkart.com/samsung-crystal-4k-163-cm-65-inch-ultra-hd-4k-led-smart-tv/p/itm44aa43b173ed7?pid=TVSG2CG7ADTJHAD8&lid=LSTTVSG2CG7ADTJHAD8U1PWZW&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_228&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSG2CG7ADTJHAD8.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/ko1smfk0/television/1/r/d/ua43aue60aklxl-ua43aue60aklxl-samsung-original-imag2hg7b55y8xhs.jpeg?q=70","SAMSUNG Crystal 4K 163 cm (65 inch) Ultra HD (4K) LED Smart TV","SAMSUNG","65 inch","4.3","3,752","431","₹85,999","26%"
"www.flipkart.com/sony-139-cm-55-inch-ultra-hd-4k-led-smart-tv/p/itm56280806fa2e2?pid=TVSGFUUTYJ3CDCYX&lid=LSTTVSGFUUTYJ3CDCYXGLJC8T&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_229&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSGFUUTYJ3CDCYX.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/kt39jm80/television/5/k/h/kd-55x85j-sony-original-imag6ggrnqsvmyhy.jpeg?q=70","SONY 139 cm (55 inch) Ultra HD (4K) LED Smart TV","SONY","55 inch","NULL","NULL","NULL","₹1,04,491","25%"
"www.flipkart.com/lg-nanocell-123-cm-49-inch-ultra-hd-4k-led-smart-tv/p/itmac38cb8ed8b25?pid=TVSFVST4AZSHYFWZ&lid=LSTTVSFVST4AZSHYFWZWKBUTE&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_230&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSFVST4AZSHYFWZ.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/kg9qbgw0/television/f/w/z/lg-49nano80tna-original-imafwjxkycavkrkg.jpeg?q=70","LG Nanocell 123 cm (49 inch) Ultra HD (4K) LED Smart TV","LG","49 inch","4.5","28","6","₹64,999","34%"
"www.flipkart.com/tcl-c715-series-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv-handsfree-voice-control-dolby-vision-atmos/p/itm516429b0dbcf4?pid=TVSFU64FYUGHJEST&lid=LSTTVSFU64FYUGHJESTCY2MRT&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_231&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSFU64FYUGHJEST.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/knoxnrk0/television/3/l/f/55c715-tcl-original-imag2bdrg62zvkay.jpeg?q=70","TCL C715 Series 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV with Handsfree Voice Control & Do...","TCL","55 inch","4.3","427","68","₹52,999","59%"
"www.flipkart.com/samsung-8-108-cm-43-inch-ultra-hd-4k-led-smart-tv/p/itmdc491a8cbafb9?pid=TVSG43ZZWEHQEM9T&lid=LSTTVSG43ZZWEHQEM9TY4PBZT&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_232&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSG43ZZWEHQEM9T.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/kqv8vww0/television/4/h/k/ua43au8000-samsung-original-imag4s9pghk27wea.jpeg?q=70","SAMSUNG 8 108 cm (43 inch) Ultra HD (4K) LED Smart TV","SAMSUNG","43 inch","5","4","0","₹45,900","23%"
"www.flipkart.com/lg-164-cm-65-inch-ultra-hd-4k-led-smart-tv/p/itmf5zzhgg7sqnyz?pid=TVSF5ZZHXBGUXEFM&lid=LSTTVSF5ZZHXBGUXEFMW6YO6H&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_233&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSF5ZZHXBGUXEFM.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/k2xmd8w0/television/e/f/m/lg-65sk8500pta-original-imafm642e2u69vff.jpeg?q=70","LG 164 cm (65 inch) Ultra HD (4K) LED Smart TV","LG","65 inch","4.4","59","14","₹1,99,999","42%"
"www.flipkart.com/lg-127-cm-50-inch-ultra-hd-4k-led-smart-tv/p/itm61b512c5f6ff7?pid=TVSFJY5254X7MKFZ&lid=LSTTVSFJY5254X7MKFZEEHELV&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_234&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSFJY5254X7MKFZ.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/k1s6ljk0/television/k/f/z/lg-50um7700pta-original-imafha3fdazdaenh.jpeg?q=70","LG 127 cm (50 inch) Ultra HD (4K) LED Smart TV","LG","50 inch","4.1","17","0","₹51,139","29%"
"www.flipkart.com/hisense-u6g-series-139-cm-55-inch-qled-ultra-hd-4k-smart-android-tv/p/itm4d67392fb63bb?pid=TVSG5D5FSHCFJXNM&lid=LSTTVSG5D5FSHCFJXNM00ITSW&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_235&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSG5D5FSHCFJXNM.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/ktop5e80/television/c/w/x/55u6g-hisense-original-imag6z4vgvvduqm6.jpeg?q=70","Hisense U6G Series 139 cm (55 inch) QLED Ultra HD (4K) Smart Android TV","Hisense","55 inch","4.4","135","28","₹63,990","20%"
"www.flipkart.com/motorola-revou-q-127-cm-50-inch-qled-ultra-hd-4k-smart-android-tv-wireless-gamepad/p/itm57db835abfed9?pid=TVSG3PA9DGFKPZN8&lid=LSTTVSG3PA9DGFKPZN8ZXCJK9&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_236&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSG3PA9DGFKPZN8.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/ku1k4280/television/k/i/u/50uhdaqmdt5q-motorola-original-imag78tyhv4ha3zj.jpeg?q=70","MOTOROLA Revou-Q 127 cm (50 inch) QLED Ultra HD (4K) Smart Android TV with Wireless Gamepad","MOTOROLA","50 inch","4.4","248","54","₹49,999","16%"
"www.flipkart.com/dyanora-80-cm-32-inch-hd-ready-led-tv/p/itmfaa424dee9dec?pid=TVSG4YVQGCBHNNXM&lid=LSTTVSG4YVQGCBHNNXMB6JC60&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_237&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSG4YVQGCBHNNXM.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/ktvucnk0/television/8/n/i/dy-ld32h2s-dy-ld32h2s-dyanora-original-imag74htxjzpmafg.jpeg?q=70","Dyanora 80 cm (32 inch) HD Ready LED TV","Dyanora","32 inch","4.5","12","1","₹10,999","31%"
"www.flipkart.com/thomson-108-cm-43-inch-full-hd-led-smart-tv/p/itmb6f6d985c1c12?pid=TVSFJ6E2NWJP98UW&lid=LSTTVSFJ6E2NWJP98UWK6OAH8&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_238&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSFJ6E2NWJP98UW.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/k01b8280/television/8/u/w/thomson-43th0099-original-imafjx8bgpqgbaan.jpeg?q=70","Thomson 108 cm (43 inch) Full HD LED Smart TV","Thomson","43 inch","4.1","923","153","₹17,999","33%"
"www.flipkart.com/samsung-108-cm-43-inch-full-hd-led-smart-tv/p/itm49a956cb0def4?pid=TVSFQPHJ24GSAVHK&lid=LSTTVSFQPHJ24GSAVHKMO66R0&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_239&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSFQPHJ24GSAVHK.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/kfoapow0/television/v/h/k/samsung-ua43te50fakxxl-original-imafw2r7knjww635.jpeg?q=70","SAMSUNG 108 cm (43 inch) Full HD LED Smart TV","SAMSUNG","43 inch","4.4","3,776","414","₹31,990","17%"
"www.flipkart.com/dektron-48-cm-19-inch-hd-ready-led-tv/p/itmf2aqqhdzsuq5e?pid=TVSF2FSDGHQDHHHA&lid=LSTTVSF2FSDGHQDHHHAXTYXDT&marketplace=FLIPKART&store=ckf%2Fczl&srno=b_10_240&otracker=browse&fm=organic&iid=ea4bf645-4c8c-442b-bdd5-55d33b6195c3.TVSF2FSDGHQDHHHA.SEARCH&ppt=None&ppn=None&ssid=syth2n2r2o0000001639416372273","https://rukminim1.flixcart.com/image/312/312/jdj4k280/television/h/h/a/dektron-dk1977hdr-original-imaf2aqvwh7rzycf.jpeg?q=70","Dektron 48 cm (19 inch) HD Ready LED TV","Dektron","19 inch","3.5","17","2","₹5,499","38%"
