"URL","Image","Name","Brand","Capacity","Star","Rating","Review","Price","Discount"
"www.flipkart.com/csi-international-1-l-instant-water-geyser-1l-mcb-portable-heater-shock-proof-body-installation-kit-orange/p/itm30abf2524efdd?pid=WGYG8A6H4ZZKXDTF&lid=LSTWGYG8A6H4ZZKXDTFW27FZO&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_3_65&otracker=browse&fm=organic&iid=a7ecfdf4-2ed9-44a3-9bba-01d88e412980.WGYG8A6H4ZZKXDTF.SEARCH&ppt=None&ppn=None&ssid=mdyk6zpp3k0000001639414522219","https://rukminim1.flixcart.com/image/312/312/kvcpn680/water-geyser/c/g/v/2020-1l-mcb-instant-water-portable-heater-geyser-shock-proof-original-imag8a6h4hnmh4sb.jpeg?q=70","CSI INTERNATIONAL 1 L Instant Water Geyser (1L MCB INSTANT WATER PORTABLE HEATER GEYSER SHOCK PROOF BO...","CSI","1","4.2","19","1","₹1,199","60%"
"www.flipkart.com/yalli-sun-1-5-l-instant-water-geyser-smart-red/p/itm0bc704288dd5d?pid=WGYFHNZTBTGC9MDV&lid=LSTWGYFHNZTBTGC9MDVNZA7MU&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_3_66&otracker=browse&fm=organic&iid=a7ecfdf4-2ed9-44a3-9bba-01d88e412980.WGYFHNZTBTGC9MDV.SEARCH&ppt=None&ppn=None&ssid=mdyk6zpp3k0000001639414522219","https://rukminim1.flixcart.com/image/312/312/jxgflow0/water-geyser/m/d/v/smart-yalli-sun-1-original-imafhxygxpg43rjs.jpeg?q=70","Yalli sun 1.5 L Instant Water Geyser (smart, Red)","Yalli","1.5","4","441","50","₹1,650","38%"
"www.flipkart.com/crompton-3-l-instant-water-geyser-rapid-jet-white/p/itmd963ad3881bc2?pid=WGYFKHPDHYGWG92H&lid=LSTWGYFKHPDHYGWG92HHOKLTV&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_3_67&otracker=browse&fm=organic&iid=a7ecfdf4-2ed9-44a3-9bba-01d88e412980.WGYFKHPDHYGWG92H.SEARCH&ppt=None&ppn=None&ssid=mdyk6zpp3k0000001639414522219","https://rukminim1.flixcart.com/image/312/312/k0y6cnk0/water-geyser/9/2/h/rapid-jet-3000-crompton-3-original-imafkkzg9wf4jxe8.jpeg?q=70","CROMPTON 3 L Instant Water Geyser (Rapid jet, White)","CROMPTON","3","4","708","82","₹2,709","38%"
"www.flipkart.com/havells-25-l-storage-water-geyser-instanio-prime-white-mustard/p/itm9bae5814a9936?pid=WGYFT4CANJ5YHRBG&lid=LSTWGYFT4CANJ5YHRBGXYR1UE&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_3_68&otracker=browse&fm=organic&iid=en_gVYVXmeOacEkso6AQ%2BTcl%2BDN0aljCKNjE2TqLrBNB%2BTB0jXnQFtlnTTvNBmHeZa4Miue25%2Bwz7RM53aLziTGkQ%3D%3D&ppt=None&ppn=None&ssid=mdyk6zpp3k0000001639414522219","https://rukminim1.flixcart.com/image/312/312/kddf6a80/water-geyser/h/u/h/instanio-prime-3000-havells-15-original-imafua9vdpvxxbvp.jpeg?q=70","HAVELLS 25 L Storage Water Geyser (Instanio Prime, White & Mustard)","HAVELLS","25","4.2","4,864","481","₹8,499","38%"
"www.flipkart.com/bajaj-6-l-storage-water-geyser-6-ltr-shakti-plus-ivory/p/itmffb46a42069f4?pid=WGYE3HGTMWWSFXZP&lid=LSTWGYE3HGTMWWSFXZPPSSSLV&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_3_69&otracker=browse&fm=organic&iid=a7ecfdf4-2ed9-44a3-9bba-01d88e412980.WGYE3HGTMWWSFXZP.SEARCH&ppt=None&ppn=None&ssid=mdyk6zpp3k0000001639414522219","https://rukminim1.flixcart.com/image/312/312/water-geyser/x/z/p/6-bajaj-6-ltr-shakti-plus-original-imae3gcrtmvyjefg.jpeg?q=70","BAJAJ 6 L Storage Water Geyser (6 Ltr Shakti Plus, Ivory)","BAJAJ","6","4.2","786","88","₹4,699","23%"
"www.flipkart.com/bajaj-10-l-storage-water-geyser-shakti-plus-4-star-ivory/p/itm4da842f4db93c?pid=WGYENWSY3ZMTZCVA&lid=LSTWGYENWSY3ZMTZCVASZ3LDP&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_3_70&otracker=browse&fm=organic&iid=a7ecfdf4-2ed9-44a3-9bba-01d88e412980.WGYENWSY3ZMTZCVA.SEARCH&ppt=None&ppn=None&ssid=mdyk6zpp3k0000001639414522219","https://rukminim1.flixcart.com/image/312/312/water-geyser/c/v/a/10-bajaj-shakti-plus-4-star-original-imaenuh7guzrf3uw.jpeg?q=70","BAJAJ 10 L Storage Water Geyser (SHAKTI PLUS 4 STAR, IVORY)","BAJAJ","10","4.3","1,020","116","₹5,616","18%"
"www.flipkart.com/ecomax-1-l-instant-water-geyser-eco-127-white/p/itm7a1a3e80d84ae?pid=WGYF9Y5HY3GMG57H&lid=LSTWGYF9Y5HY3GMG57HFBQMMT&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_3_71&otracker=browse&fm=organic&iid=a7ecfdf4-2ed9-44a3-9bba-01d88e412980.WGYF9Y5HY3GMG57H.SEARCH&ppt=None&ppn=None&ssid=mdyk6zpp3k0000001639414522219","https://rukminim1.flixcart.com/image/312/312/ktop5e80/water-geyser/r/z/b/2018-eco-127-2000-ecomax-1-original-imag6zybsfzt9qyk.jpeg?q=70","ECOMAX 1 L Instant Water Geyser (ECO-127, White)","ECOMAX","1","4","527","79","₹1,249","41%"
"www.flipkart.com/ao-smith-15-l-storage-water-geyser-sgs-green-015-white/p/itm93802e4de5099?pid=WGYFJE9S4HRH7Q7J&lid=LSTWGYFJE9S4HRH7Q7JTNEHL2&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_3_72&otracker=browse&fm=organic&iid=en_gVYVXmeOacEkso6AQ%2BTcl%2BDN0aljCKNjE2TqLrBNB%2BT%2BFgGyvk5IGCKRiv0D%2BEdD16JPXXgelv0KNgA%2F5eGpPg%3D%3D&ppt=None&ppn=None&ssid=mdyk6zpp3k0000001639414522219","https://rukminim1.flixcart.com/image/312/312/k0r15e80/water-geyser/q/7/j/sgs-green-series-015-storage-vertical-water-heater-2000-ao-smith-original-imafkf66ckgz3zyy.jpeg?q=70","Ao Smith 15 L Storage Water Geyser (SGS-GREEN-015, White)","Ao","15","4.2","390","53","₹11,099","16%"
"www.flipkart.com/v-guard-15-l-storage-water-geyser-victo-plus-litre-safe-shock-module-5-star-white/p/itmb54a4db4c9d07?pid=WGYG6GYHXBJZJZYS&lid=LSTWGYG6GYHXBJZJZYSU2JXRT&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_73&otracker=browse&fm=organic&iid=d04ebad7-e2a0-472a-98ca-51f7ccbceefb.WGYG6GYHXBJZJZYS.SEARCH&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/ktn9pjk0/water-geyser/a/l/b/2021-victo-plus-15-litre-5-star-2000-v-guard-15-original-imag6y4fprfhqxqf.jpeg?q=70","V-Guard 15 L Storage Water Geyser (Victo Plus 15 Litre with Safe Shock Module, 5 Star, White)","V-Guard","15","4","83","9","₹8,199","22%"
"www.flipkart.com/ao-smith-15-l-storage-water-geyser-hse-vas-x-015-white/p/itm45618ee59680e?pid=WGYFJE9SF7UGZCKH&lid=LSTWGYFJE9SF7UGZCKHBVD1ED&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_74&otracker=browse&fm=organic&iid=d04ebad7-e2a0-472a-98ca-51f7ccbceefb.WGYFJE9SF7UGZCKH.SEARCH&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/k0r15e80/water-geyser/c/k/h/hse-vas-x-015-storage-vertical-water-heater-2000-ao-smith-15-original-imafkf6bhwzcqtk6.jpeg?q=70","Ao Smith 15 L Storage Water Geyser (HSE-VAS-X-015, White)","Ao","15","4.3","2,975","340","₹6,998","16%"
"www.flipkart.com/v-guard-3-l-instant-water-geyser-iris-ivory/p/itm6215fb3963ac8?pid=WGYEQ4UZHZEZGTKF&lid=LSTWGYEQ4UZHZEZGTKF3LXVYQ&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_75&otracker=browse&fm=organic&iid=d04ebad7-e2a0-472a-98ca-51f7ccbceefb.WGYEQ4UZHZEZGTKF.SEARCH&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/jkwwgi80/water-geyser/v/y/7/iris-3000w-v-guard-3-original-imaf7rhe5ahaeuvy.jpeg?q=70","V-Guard 3 L Instant Water Geyser (iris, ivory)","V-Guard","3","3.9","108","18","₹3,159","39%"
"www.flipkart.com/ao-smith-3-l-instant-water-geyser-ews-3-white/p/itmd19b6c944f787?pid=WGYEV3W3B7JFHFYM&lid=LSTWGYEV3W3B7JFHFYMAN7YWL&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_76&otracker=browse&fm=organic&iid=en_T%2BZSygAbbQlfj24tzXWRzwz6dsHxOcBi1DFMCI4v9U57sgmcdoyDfuZW9sMgdRjaq22%2BBVyvBtHV%2BdKXVM9Dig%3D%3D&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/krce64w0/water-geyser/1/y/i/ews-3-ao-smith-original-imag55zvsnejwany.jpeg?q=70","Ao Smith 3 L Instant Water Geyser (EWS 3, White)","Ao","3","4","2,137","322","₹3,199","33%"
"www.flipkart.com/v-guard-3-l-instant-water-geyser-victo-insta-l-ivory/p/itm2ecbba9be0e1b?pid=WGYF8QF3ENMZGCSV&lid=LSTWGYF8QF3ENMZGCSVTXXZIB&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_77&otracker=browse&fm=organic&iid=d04ebad7-e2a0-472a-98ca-51f7ccbceefb.WGYF8QF3ENMZGCSV.SEARCH&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/kfzq8i80/water-geyser/c/s/v/victo-insta-3-l-3000-v-guard-3-original-imafwbjy3ybaprgh.jpeg?q=70","V-Guard 3 L Instant Water Geyser (Victo Insta 3 L, Ivory)","V-Guard","3","4.2","1,004","140","₹3,345","42%"
"www.flipkart.com/crompton-3-l-instant-water-geyser-rapid-jet-white/p/itmd963ad3881bc2?pid=WGYFKHPDHYGWG92H&lid=LSTWGYFKHPDHYGWG92HHOKLTV&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_78&otracker=browse&fm=organic&iid=d04ebad7-e2a0-472a-98ca-51f7ccbceefb.WGYFKHPDHYGWG92H.SEARCH&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/k0y6cnk0/water-geyser/9/2/h/rapid-jet-3000-crompton-3-original-imafkkzg9wf4jxe8.jpeg?q=70","CROMPTON 3 L Instant Water Geyser (Rapid jet, White)","CROMPTON","3","4","708","82","₹2,709","38%"
"www.flipkart.com/faber-3-l-instant-water-geyser-fwg-insta-kw-pro-white/p/itmfebfc26bdfcc4?pid=WGYG5TSEAEZSWAFU&lid=LSTWGYG5TSEAEZSWAFUDQETRA&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&spotlightTagId=TrendingId_j9e%2Fabm%2Fbfm&srno=b_4_79&otracker=browse&fm=organic&iid=d04ebad7-e2a0-472a-98ca-51f7ccbceefb.WGYG5TSEAEZSWAFU.SEARCH&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/ks7tuvk0/water-geyser/o/l/t/2020-fwg-insta-1-l-3-kw-pro-3000-faber-1-original-imag5ts9mnuyf72j.jpeg?q=70","FABER 3 L Instant Water Geyser (FWG INSTA 3 L / 3 kW PRO, White)","FABER","3","4.2","60","7","₹2,399","39%"
"www.flipkart.com/havells-15-l-storage-water-geyser-instanio-prime-white-blue/p/itmb5de30a69102d?pid=WGYFT4CA5QDRVM3T&lid=LSTWGYFT4CA5QDRVM3TFA8X4B&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_80&otracker=browse&fm=organic&iid=en_T%2BZSygAbbQlfj24tzXWRzwz6dsHxOcBi1DFMCI4v9U6MPxiRGT9N8BCp%2B7k7jIw4bSqLi4kAvBIaGysqVFS%2Fuw%3D%3D&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/kddf6a80/water-geyser/m/3/t/instanio-prime-3000-havells-15-original-imafua9vrycxcg4h.jpeg?q=70","HAVELLS 15 L Storage Water Geyser (Instanio Prime, White & Blue)","HAVELLS","15","4.2","4,923","484","₹7,699","37%"
"www.flipkart.com/candes-10-l-storage-water-geyser-10lm-ivory/p/itm64764fec277f9?pid=WGYFYB4ZDY3FFZQN&lid=LSTWGYFYB4ZDY3FFZQNYIDY4O&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_81&otracker=browse&fm=organic&iid=d04ebad7-e2a0-472a-98ca-51f7ccbceefb.WGYFYB4ZDY3FFZQN.SEARCH&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/kiyw9e80-0/water-geyser/s/6/y/6metal-candes-original-imafymzxvh6qb49p.jpeg?q=70","Candes 10 L Storage Water Geyser (10LM, Ivory)","Candes","10","4.1","4,709","882","₹3,599","42%"
"www.flipkart.com/bajaj-15-l-storage-water-geyser-15l-new-shakti-neo-150873-white/p/itmffae806523073?pid=WGYG5NCDQXVHZQYU&lid=LSTWGYG5NCDQXVHZQYU0MMFMA&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_82&otracker=browse&fm=organic&iid=d04ebad7-e2a0-472a-98ca-51f7ccbceefb.WGYG5NCDQXVHZQYU.SEARCH&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/krz97rk0/water-geyser/d/i/m/2021-15l-new-shakti-neo-150873-2000-bajaj-15-original-imag5nc4tth7zwug.jpeg?q=70","BAJAJ 15 L Storage Water Geyser (15L New Shakti Neo 150873, White)","BAJAJ","15","4.3","8,648","998","₹6,799","34%"
"www.flipkart.com/crompton-3-l-instant-water-geyser-aiwh-3lrpidjt3kw5y-rapid-jet-white/p/itmc8a25a8b963a5?pid=WGYG5744ENSWFUZJ&lid=LSTWGYG5744ENSWFUZJSN7QXK&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_83&otracker=browse&fm=organic&iid=d04ebad7-e2a0-472a-98ca-51f7ccbceefb.WGYG5744ENSWFUZJ.SEARCH&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/kri3xjk0/water-geyser/z/6/1/2021-aiwh-3lrpidjt3kw5y-rapid-jet-3000-crompton-3-original-imag5a5nznzyucza.jpeg?q=70","CROMPTON 3 L Instant Water Geyser (AIWH-3LRPIDJT3KW5Y Rapid Jet, White)","CROMPTON","3","4.1","6,764","813","₹2,789","36%"
"www.flipkart.com/havells-15-l-storage-water-geyser-adonia-r-white/p/itmae8babb5d57cb?pid=WGYFKJSQYFJYKZND&lid=LSTWGYFKJSQYFJYKZNDXHJIH2&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_84&otracker=browse&fm=organic&iid=en_T%2BZSygAbbQlfj24tzXWRzwz6dsHxOcBi1DFMCI4v9U57ji6hRIcbE4NInkmny%2FkHsfVaISbt0OASzr%2F3zwW8iQ%3D%3D&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/kddf6a80/water-geyser/m/z/c/adonia-r-25-2000-havells-25-original-imafua9vytzg4ywe.jpeg?q=70","HAVELLS 15 L Storage Water Geyser (ADONIA R, White)","HAVELLS","15","4.4","1,901","257","₹13,770","29%"
"www.flipkart.com/racold-3-l-instant-water-geyser-pronto-pro-ss-3v-3kw-white/p/itma60cd952e0f8d?pid=WGYG4XTC4WKV7J5V&lid=LSTWGYG4XTC4WKV7J5VQX4OBU&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_85&otracker=browse&fm=organic&iid=d04ebad7-e2a0-472a-98ca-51f7ccbceefb.WGYG4XTC4WKV7J5V.SEARCH&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/kuof5ow0/water-geyser/v/4/k/pronto-pro-ss-3v-3kw-racold-original-imag7quhrghyxzsr.jpeg?q=70","Racold 3 L Instant Water Geyser (Pronto Pro SS 3V-3KW, White)","Racold","3","4.1","201","20","₹3,299","31%"
"www.flipkart.com/longway-25-l-storage-water-geyser-superb-grey-15-ltr-grey-ivory/p/itmcc02ce9d8a1f5?pid=WGYG72MUAGQWZQGA&lid=LSTWGYG72MUAGQWZQGA6BYYZF&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_86&otracker=browse&fm=organic&iid=d04ebad7-e2a0-472a-98ca-51f7ccbceefb.WGYG72MUAGQWZQGA.SEARCH&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/ku1k4280/water-geyser/x/z/u/superb-grey-35-ltr-longway-original-imag7994kgkanxnh.jpeg?q=70","Longway 25 L Storage Water Geyser (SUPERB GREY 15 Ltr., Grey, IVORY)","Longway","25","4.6","7","0","₹3,997","39%"
"www.flipkart.com/bajaj-25-l-storage-water-geyser-new-shakti-glasslined-technology-white/p/itmec0314ef1cecc?pid=WGYG7FKNX5HXYZX6&lid=LSTWGYG7FKNX5HXYZX6GHHGDL&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_87&otracker=browse&fm=organic&iid=d04ebad7-e2a0-472a-98ca-51f7ccbceefb.WGYG7FKNX5HXYZX6.SEARCH&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/ksaoqkw0/water-geyser/e/g/m/2020-new-shakti-glasslined-150743-2000-bajaj-25-original-imag5wart5a6xdfw.jpeg?q=70","BAJAJ 25 L Storage Water Geyser (New Shakti Glasslined With Glasslined Technology, White)","BAJAJ","25","4.3","6,066","726","₹8,199","21%"
"www.flipkart.com/havells-25-l-storage-water-geyser-instanio-prime-white-mustard/p/itm9bae5814a9936?pid=WGYFT4CANJ5YHRBG&lid=LSTWGYFT4CANJ5YHRBGXYR1UE&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_88&otracker=browse&fm=organic&iid=en_T%2BZSygAbbQlfj24tzXWRzwz6dsHxOcBi1DFMCI4v9U7EzPS5yK0TnwfjVW0d4cFLMiue25%2Bwz7RM53aLziTGkQ%3D%3D&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/kddf6a80/water-geyser/h/u/h/instanio-prime-3000-havells-15-original-imafua9vdpvxxbvp.jpeg?q=70","HAVELLS 25 L Storage Water Geyser (Instanio Prime, White & Mustard)","HAVELLS","25","4.2","4,923","484","₹8,499","38%"
"www.flipkart.com/midea-15-l-storage-water-geyser-momento-white/p/itm019924258ebf3?pid=WGYFVDB2VJMFKGPB&lid=LSTWGYFVDB2VJMFKGPBP3ACBA&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_89&otracker=browse&fm=organic&iid=d04ebad7-e2a0-472a-98ca-51f7ccbceefb.WGYFVDB2VJMFKGPB.SEARCH&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/kf5pzm80/water-geyser/g/p/b/d15-20fy1-2000-midea-15-original-imafvz8rqcagqf8j.jpeg?q=70","Midea 15 L Storage Water Geyser (Momento, White)","Midea","15","4.3","335","39","₹5,748","36%"
"www.flipkart.com/lifelong-3-l-instant-water-geyser-flash-pro-isi-certified-ivory/p/itm3f91df9275538?pid=WGYFYM8Z4RAZ9EMF&lid=LSTWGYFYM8Z4RAZ9EMFGXNP2B&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_90&otracker=browse&fm=organic&iid=d04ebad7-e2a0-472a-98ca-51f7ccbceefb.WGYFYM8Z4RAZ9EMF.SEARCH&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/kixgtjk0-0/water-geyser/m/g/z/llwh300-3000-lifelong-3-original-imafyhwhvukchqwu.jpeg?q=70","Lifelong 3 L Instant Water Geyser (Flash Pro (ISI Certified), Ivory)","Lifelong","3","4.1","128","19","₹1,999","63%"
"www.flipkart.com/ao-smith-25-l-storage-water-geyser-hse-vas-x-025-white/p/itm10485b01d499f?pid=WGYFJE9SUSFBNZC9&lid=LSTWGYFJE9SUSFBNZC9EHK281&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_91&otracker=browse&fm=organic&iid=d04ebad7-e2a0-472a-98ca-51f7ccbceefb.WGYFJE9SUSFBNZC9.SEARCH&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/k0r15e80/water-geyser/z/c/9/hse-vas-x-025-storage-vertical-water-heater-2000-ao-smith-25-original-imafkf6cttedmyw9.jpeg?q=70","Ao Smith 25 L Storage Water Geyser (HSE-VAS-X-025, White)","Ao","25","4.3","2,432","217","₹7,855","17%"
"www.flipkart.com/ao-smith-15-l-storage-water-geyser-sgs-green-015-white/p/itm93802e4de5099?pid=WGYFJE9S4HRH7Q7J&lid=LSTWGYFJE9S4HRH7Q7JTNEHL2&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_92&otracker=browse&fm=organic&iid=en_T%2BZSygAbbQlfj24tzXWRzwz6dsHxOcBi1DFMCI4v9U5W9P8X8r04iwx%2BrQ50jELE16JPXXgelv0KNgA%2F5eGpPg%3D%3D&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/k0r15e80/water-geyser/q/7/j/sgs-green-series-015-storage-vertical-water-heater-2000-ao-smith-original-imafkf66ckgz3zyy.jpeg?q=70","Ao Smith 15 L Storage Water Geyser (SGS-GREEN-015, White)","Ao","15","4.2","392","55","₹11,099","16%"
"www.flipkart.com/capital-1-l-instant-water-geyser-portable-fantabulous-instant-portable-heater-geyser-home-office-restaurants-labs-clinics-saloon-beauty-parlour-3000-wt-orange/p/itme620d72e9b4e4?pid=WGYFGGJTSFPRXFX6&lid=LSTWGYFGGJTSFPRXFX6KYETPJ&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_93&otracker=browse&fm=organic&iid=d04ebad7-e2a0-472a-98ca-51f7ccbceefb.WGYFGGJTSFPRXFX6.SEARCH&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/k8ndrww0/water-geyser/n/u/h/1-l-instant-water-geyser-1-l-instant-water-geyser-instant-water-original-imafqmfmgrbqjnja.jpeg?q=70","Capital 1 L Instant Water Geyser (PORTABLE GEYSER 1 L Instant Water Geyser (PORTABLE GEYSER 1 L Instan...","Capital","1","4","2,539","342","₹999","66%"
"www.flipkart.com/bajaj-3-l-instant-water-geyser-splendora-3l-3kw-iwh-heater-white-white/p/itm40c84e947aab9?pid=WGYG5NEDXXD5Z453&lid=LSTWGYG5NEDXXD5Z453ZJGLWM&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_94&otracker=browse&fm=organic&iid=d04ebad7-e2a0-472a-98ca-51f7ccbceefb.WGYG5NEDXXD5Z453.SEARCH&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/krz97rk0/water-geyser/g/s/6/2021-3l-splendora-150875-4500-bajaj-3-original-imag5ne3n3rxwvj6.jpeg?q=70","BAJAJ 3 L Instant Water Geyser (Splendora 3L 3KW IWH Instant Water Heater, White, White)","BAJAJ","3","4.3","21,530","2,793","₹3,149","42%"
"www.flipkart.com/longway-7-l-gas-water-geyser-emperor-off-white/p/itm694339df93a5d?pid=WGYG88ZCUCKWDFYR&lid=LSTWGYG88ZCUCKWDFYRWLBUDQ&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_95&otracker=browse&fm=organic&iid=d04ebad7-e2a0-472a-98ca-51f7ccbceefb.WGYG88ZCUCKWDFYR.SEARCH&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/kvba7bk0/water-geyser/p/u/y/2021-emperor-0-longway-7-original-imag88zbygsm2pzz.jpeg?q=70","Longway 7 L Gas Water Geyser (Emperor, Off White)","Longway","7","3.9","7","0","₹3,889","26%"
"www.flipkart.com/havells-25-l-storage-water-geyser-instanio-prime-white-blue/p/itme4a43c1bfeecd?pid=WGYFT4CAWWFBSH4X&lid=LSTWGYFT4CAWWFBSH4XANSGTT&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_4_96&otracker=browse&fm=organic&iid=en_T%2BZSygAbbQlfj24tzXWRzwz6dsHxOcBi1DFMCI4v9U6%2BeJCY0h0Yv4FyTXYsP64QTXul7yvwtitQMHnCKqaFUw%3D%3D&ppt=None&ppn=None&ssid=mu43y2td7k0000001639414523153","https://rukminim1.flixcart.com/image/312/312/kddf6a80/water-geyser/m/3/t/instanio-prime-3000-havells-15-original-imafua9vrycxcg4h.jpeg?q=70","HAVELLS 25 L Storage Water Geyser (Instanio Prime, White & Blue)","HAVELLS","25","4.2","4,923","484","₹8,538","38%"
"www.flipkart.com/haier-3-l-instant-water-geyser-ei3v-ec3-white/p/itm6a000919aef43?pid=WGYFSNGZZUMPYBG4&lid=LSTWGYFSNGZZUMPYBG4HJWQ6T&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_97&otracker=browse&fm=organic&iid=6cca6970-2d9a-4f01-9ab7-fc9f526566d5.WGYFSNGZZUMPYBG4.SEARCH&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/kvpklu80/water-geyser/b/s/x/-original-imag8jz5xkzgkvh3.jpeg?q=70","Haier 3 L Instant Water Geyser (EI3V-EC3, White)","Haier","3","4.1","196","22","₹3,177","26%"
"www.flipkart.com/activa-6-l-instant-water-geyser-6-ltr-ivory/p/itm2bf100d6315a0?pid=WGYFY3FZGHYDNJS9&lid=LSTWGYFY3FZGHYDNJS9TPWDTS&marketplace=FLIPKART&store=j9e%2Fabm%2Fbfm&srno=b_5_98&otracker=browse&fm=organic&iid=6cca6970-2d9a-4f01-9ab7-fc9f526566d5.WGYFY3FZGHYDNJS9.SEARCH&ppt=None&ppn=None&ssid=dfgt25kybk0000001639414524180","https://rukminim1.flixcart.com/image/312/312/kg9qbgw0/water-geyser/5/f/d/amazon-3000-activa-10-original-imafwjezgzduskcg.jpeg?q=70","Activa 6 L Instant Water Geyser (6 LTR, IVORY)","Activa","6","4.4","99","41","₹2,799","43%"
